KetQuaHocTapKey,SinhVienKey,KhoaKey,NganhKey,LopKey,MonHocKey,HocKyKey,GiangVienKey,DiemChuyenCan,DiemGiuaKy,DiemCuoiKy,DiemTongKet,DiemHe4,DiemChu,KetQua,SoTinChiDangKy,SoTinChiDat,SoTinChiKhongDat,LanHoc
51326,2814,4,9,40,200,6,42,4.2,4.6,5.8,5.4,1.0,D,Đạt,3,3,0,1
51327,2814,4,9,40,201,6,39,7.6,6.9,5.8,6.2,2.0,C,Đạt,3,3,0,1
51328,2814,4,9,40,202,6,40,7.0,8.4,7.4,7.5,3.0,B,Đạt,2,2,0,1
51329,2814,4,9,40,203,7,40,5.4,5.2,6.9,6.4,2.0,C,Đạt,3,3,0,1
51330,2814,4,9,40,204,7,43,7.3,6.0,4.8,5.3,1.0,D,Đạt,3,3,0,1
51331,2814,4,9,40,205,7,42,6.9,7.2,7.2,7.2,3.0,B,Đạt,2,2,0,1
51332,2814,4,9,40,206,7,48,8.0,8.7,9.0,8.8,4.0,A,Đạt,2,2,0,1
51333,2814,4,9,40,207,8,40,6.7,7.3,5.8,6.2,2.0,C,Đạt,3,3,0,1
51334,2814,4,9,40,208,8,46,10.0,8.6,9.0,9.0,4.0,A,Đạt,3,3,0,1
51335,2814,4,9,40,209,8,46,7.8,8.5,6.5,7.0,3.0,B,Đạt,2,2,0,1
51336,2814,4,9,40,210,8,48,9.0,9.1,8.1,8.4,3.0,B,Đạt,2,2,0,1
51337,2815,4,9,40,188,3,43,6.6,7.3,6.5,6.7,2.0,C,Đạt,3,3,0,1
51338,2815,4,9,40,189,3,45,9.7,7.8,8.5,8.4,3.0,B,Đạt,3,3,0,1
51339,2815,4,9,40,190,3,40,8.3,8.6,7.6,7.9,3.0,B,Đạt,3,3,0,1
51340,2815,4,9,40,4,3,44,10.0,9.3,9.2,9.3,4.0,A,Đạt,2,2,0,1
51341,2815,4,9,40,191,4,48,7.0,7.8,6.7,6.9,2.0,C,Đạt,3,3,0,1
51342,2815,4,9,40,192,4,40,7.9,9.2,8.3,8.4,3.0,B,Đạt,3,3,0,1
51343,2815,4,9,40,193,4,46,9.3,8.5,8.3,8.4,3.0,B,Đạt,3,3,0,1
51344,2815,4,9,40,194,4,39,9.0,8.1,8.4,8.4,3.0,B,Đạt,2,2,0,1
51345,2815,4,9,40,195,5,46,7.7,7.5,7.2,7.3,3.0,B,Đạt,3,3,0,1
51346,2815,4,9,40,196,5,46,9.5,9.4,8.6,8.8,4.0,A,Đạt,3,3,0,1
51347,2815,4,9,40,197,5,43,7.5,7.4,6.9,7.1,3.0,B,Đạt,3,3,0,1
51348,2815,4,9,40,198,5,37,9.9,8.7,9.4,9.3,4.0,A,Đạt,2,2,0,1
51349,2815,4,9,40,199,6,45,7.1,9.0,4.9,6.0,2.0,C,Đạt,3,3,0,1
51350,2815,4,9,40,200,6,42,7.2,5.6,7.6,7.2,3.0,B,Đạt,3,3,0,1
51351,2815,4,9,40,201,6,45,7.2,6.5,6.3,6.4,2.0,C,Đạt,3,3,0,1
51352,2815,4,9,40,202,6,41,6.9,8.7,8.4,8.3,3.0,B,Đạt,2,2,0,1
51353,2815,4,9,40,203,7,46,6.3,6.5,7.2,7.0,3.0,B,Đạt,3,3,0,1
51354,2815,4,9,40,204,7,48,3.7,3.9,2.4,2.8,0.0,F,Không đạt,3,0,3,1
51355,2815,4,9,40,205,7,44,9.6,7.8,8.7,8.6,4.0,A,Đạt,2,2,0,1
51356,2815,4,9,40,206,7,48,8.3,8.9,8.0,8.2,3.0,B,Đạt,2,2,0,1
51357,2815,4,9,40,207,8,48,5.0,4.3,5.1,4.9,1.0,D,Đạt,3,3,0,1
51358,2815,4,9,40,208,8,43,8.9,8.9,8.2,8.4,3.0,B,Đạt,3,3,0,1
51359,2815,4,9,40,209,8,42,8.6,9.1,8.9,8.9,4.0,A,Đạt,2,2,0,1
51360,2815,4,9,40,210,8,41,8.7,8.5,7.8,8.0,3.0,B,Đạt,2,2,0,1
51361,2816,4,9,40,188,3,38,9.6,8.1,8.1,8.2,3.0,B,Đạt,3,3,0,1
51362,2816,4,9,40,189,3,44,6.9,8.5,6.7,7.1,3.0,B,Đạt,3,3,0,1
51363,2816,4,9,40,190,3,44,7.4,4.4,7.8,7.1,3.0,B,Đạt,3,3,0,1
51364,2816,4,9,40,4,3,37,8.6,7.2,7.6,7.6,3.0,B,Đạt,2,2,0,1
51365,2816,4,9,40,191,4,48,7.4,6.8,7.5,7.3,3.0,B,Đạt,3,3,0,1
51366,2816,4,9,40,192,4,44,10.0,10.0,10.0,10.0,4.0,A,Đạt,3,3,0,1
51367,2816,4,9,40,193,4,45,8.3,7.9,6.3,6.8,2.0,C,Đạt,3,3,0,1
51368,2816,4,9,40,194,4,41,7.8,7.4,8.3,8.1,3.0,B,Đạt,2,2,0,1
51369,2816,4,9,40,195,5,44,7.0,6.7,7.1,7.0,3.0,B,Đạt,3,3,0,1
51370,2816,4,9,40,196,5,41,10.0,8.1,8.6,8.7,4.0,A,Đạt,3,3,0,1
51371,2816,4,9,40,197,5,39,8.0,8.7,8.4,8.4,3.0,B,Đạt,3,3,0,1
51372,2816,4,9,40,198,5,44,4.0,4.1,5.4,5.0,1.0,D,Đạt,2,2,0,1
51373,2816,4,9,40,199,6,39,7.2,6.5,7.4,7.2,3.0,B,Đạt,3,3,0,1
51374,2816,4,9,40,200,6,39,4.6,3.1,1.8,2.3,0.0,F,Không đạt,3,0,3,1
51375,2816,4,9,40,201,6,42,8.0,8.9,7.9,8.1,3.0,B,Đạt,3,3,0,1
51376,2816,4,9,40,202,6,48,8.9,7.3,8.9,8.6,4.0,A,Đạt,2,2,0,1
51377,2816,4,9,40,203,7,47,7.0,5.5,6.6,6.4,2.0,C,Đạt,3,3,0,1
51378,2816,4,9,40,204,7,40,7.9,6.6,7.1,7.1,3.0,B,Đạt,3,3,0,1
51379,2816,4,9,40,205,7,45,8.6,9.6,8.3,8.6,4.0,A,Đạt,2,2,0,1
51380,2816,4,9,40,206,7,48,6.9,6.2,6.4,6.4,2.0,C,Đạt,2,2,0,1
51381,2816,4,9,40,207,8,43,6.8,6.9,7.0,6.9,2.0,C,Đạt,3,3,0,1
51382,2816,4,9,40,208,8,39,7.8,5.6,6.8,6.6,2.0,C,Đạt,3,3,0,1
51383,2816,4,9,40,209,8,48,9.3,10.0,8.5,8.9,4.0,A,Đạt,2,2,0,1
51384,2816,4,9,40,210,8,40,7.1,6.9,6.5,6.6,2.0,C,Đạt,2,2,0,1
51385,2817,4,9,40,188,3,40,7.0,7.4,6.7,6.9,2.0,C,Đạt,3,3,0,1
51386,2817,4,9,40,189,3,46,6.3,6.7,7.2,7.0,3.0,B,Đạt,3,3,0,1
51387,2817,4,9,40,190,3,37,2.2,1.9,3.6,3.1,0.0,F,Không đạt,3,0,3,1
51388,2817,4,9,40,4,3,38,8.2,7.2,6.7,6.9,2.0,C,Đạt,2,2,0,1
51389,2817,4,9,40,191,4,45,9.8,9.4,8.8,9.0,4.0,A,Đạt,3,3,0,1
51390,2817,4,9,40,192,4,47,3.9,7.0,6.0,6.0,2.0,C,Đạt,3,3,0,1
51391,2817,4,9,40,193,4,38,9.5,8.6,8.4,8.5,4.0,A,Đạt,3,3,0,1
51392,2817,4,9,40,194,4,38,8.4,6.4,6.9,6.9,2.0,C,Đạt,2,2,0,1
51393,2817,4,9,40,195,5,38,6.7,7.4,6.6,6.8,2.0,C,Đạt,3,3,0,1
51394,2817,4,9,40,196,5,43,5.9,5.7,4.2,4.7,1.0,D,Đạt,3,3,0,1
51395,2817,4,9,40,197,5,45,7.3,6.1,7.4,7.2,3.0,B,Đạt,3,3,0,1
51396,2817,4,9,40,198,5,43,5.7,6.7,5.3,5.6,2.0,C,Đạt,2,2,0,1
51397,2817,4,9,40,199,6,45,6.6,6.5,5.2,5.6,2.0,C,Đạt,3,3,0,1
51398,2817,4,9,40,200,6,37,1.9,1.6,2.1,2.0,0.0,F,Không đạt,3,0,3,1
51399,2817,4,9,40,201,6,38,4.2,1.6,2.4,2.4,0.0,F,Không đạt,3,0,3,1
51400,2817,4,9,40,202,6,40,8.9,7.4,7.9,7.9,3.0,B,Đạt,2,2,0,1
51401,2817,4,9,40,203,7,40,6.8,6.4,7.0,6.9,2.0,C,Đạt,3,3,0,1
51402,2817,4,9,40,204,7,40,6.8,6.6,5.3,5.7,2.0,C,Đạt,3,3,0,1
51403,2817,4,9,40,205,7,40,9.7,9.2,6.8,7.6,3.0,B,Đạt,2,2,0,1
51404,2817,4,9,40,206,7,47,7.8,6.9,7.7,7.6,3.0,B,Đạt,2,2,0,1
51405,2817,4,9,40,207,8,47,8.2,5.7,5.9,6.1,2.0,C,Đạt,3,3,0,1
51406,2817,4,9,40,208,8,48,2.7,4.4,2.2,2.7,0.0,F,Không đạt,3,0,3,1
51407,2817,4,9,40,209,8,48,6.5,7.8,7.2,7.3,3.0,B,Đạt,2,2,0,1
51408,2817,4,9,40,210,8,45,6.4,7.0,5.0,5.5,2.0,C,Đạt,2,2,0,1
51409,2818,4,9,40,188,3,48,8.7,9.2,8.2,8.4,3.0,B,Đạt,3,3,0,1
51410,2818,4,9,40,189,3,46,7.1,5.9,5.9,6.0,2.0,C,Đạt,3,3,0,1
51411,2818,4,9,40,190,3,38,7.2,5.8,6.8,6.6,2.0,C,Đạt,3,3,0,1
51412,2818,4,9,40,4,3,37,8.4,6.5,9.4,8.7,4.0,A,Đạt,2,2,0,1
51413,2818,4,9,40,191,4,47,8.9,8.2,6.9,7.4,3.0,B,Đạt,3,3,0,1
51414,2818,4,9,40,192,4,40,6.8,5.9,6.3,6.2,2.0,C,Đạt,3,3,0,1
51415,2818,4,9,40,193,4,48,7.9,7.6,5.9,6.5,2.0,C,Đạt,3,3,0,1
51416,2818,4,9,40,194,4,38,8.8,7.9,8.3,8.3,3.0,B,Đạt,2,2,0,1
51417,2818,4,9,40,195,5,37,7.5,7.9,6.7,7.0,3.0,B,Đạt,3,3,0,1
51418,2818,4,9,40,196,5,44,6.5,7.2,5.7,6.1,2.0,C,Đạt,3,3,0,1
51419,2818,4,9,40,197,5,37,8.4,7.0,8.2,8.0,3.0,B,Đạt,3,3,0,1
51420,2818,4,9,40,198,5,42,8.3,6.4,6.2,6.4,2.0,C,Đạt,2,2,0,1
51421,2818,4,9,40,199,6,37,9.0,7.8,7.7,7.8,3.0,B,Đạt,3,3,0,1
51422,2818,4,9,40,200,6,41,8.1,8.9,6.6,7.2,3.0,B,Đạt,3,3,0,1
51423,2818,4,9,40,201,6,41,8.9,9.9,8.4,8.7,4.0,A,Đạt,3,3,0,1
51424,2818,4,9,40,202,6,46,10.0,10.0,9.4,9.6,4.0,A,Đạt,2,2,0,1
51425,2818,4,9,40,203,7,44,7.5,7.7,8.3,8.1,3.0,B,Đạt,3,3,0,1
51426,2818,4,9,40,204,7,42,8.8,7.0,8.8,8.5,4.0,A,Đạt,3,3,0,1
51427,2818,4,9,40,205,7,37,7.5,8.6,7.1,7.4,3.0,B,Đạt,2,2,0,1
51428,2818,4,9,40,206,7,38,7.6,6.3,6.7,6.7,2.0,C,Đạt,2,2,0,1
51429,2818,4,9,40,207,8,47,2.5,3.0,2.4,2.6,0.0,F,Không đạt,3,0,3,1
51430,2818,4,9,40,208,8,40,9.0,7.7,7.8,7.9,3.0,B,Đạt,3,3,0,1
51431,2818,4,9,40,209,8,45,10.0,9.0,9.8,9.7,4.0,A,Đạt,2,2,0,1
51432,2818,4,9,40,210,8,38,6.4,7.8,8.3,8.0,3.0,B,Đạt,2,2,0,1
51433,2819,4,9,40,188,3,42,7.0,7.5,8.1,7.9,3.0,B,Đạt,3,3,0,1
51434,2819,4,9,40,189,3,39,9.8,6.4,6.1,6.6,2.0,C,Đạt,3,3,0,1
51435,2819,4,9,40,190,3,45,4.1,3.4,3.9,3.8,0.0,F,Không đạt,3,0,3,1
51436,2819,4,9,40,4,3,42,7.7,7.1,7.7,7.6,3.0,B,Đạt,2,2,0,1
51437,2819,4,9,40,191,4,39,7.0,6.0,4.9,5.3,1.0,D,Đạt,3,3,0,1
51438,2819,4,9,40,192,4,38,9.1,9.0,6.9,7.5,3.0,B,Đạt,3,3,0,1
51439,2819,4,9,40,193,4,42,8.9,8.5,6.9,7.4,3.0,B,Đạt,3,3,0,1
51440,2819,4,9,40,194,4,41,7.1,5.9,6.2,6.2,2.0,C,Đạt,2,2,0,1
51441,2819,4,9,40,195,5,46,6.2,7.3,5.5,5.9,2.0,C,Đạt,3,3,0,1
51442,2819,4,9,40,196,5,39,7.6,7.2,6.5,6.8,2.0,C,Đạt,3,3,0,1
51443,2819,4,9,40,197,5,42,8.4,7.5,8.1,8.0,3.0,B,Đạt,3,3,0,1
51444,2819,4,9,40,198,5,40,9.9,8.9,8.1,8.5,4.0,A,Đạt,2,2,0,1
51445,2819,4,9,40,199,6,38,6.7,5.7,7.8,7.2,3.0,B,Đạt,3,3,0,1
51446,2819,4,9,40,200,6,48,3.6,2.0,3.6,3.3,0.0,F,Không đạt,3,0,3,1
51447,2819,4,9,40,201,6,44,8.4,5.9,8.2,7.8,3.0,B,Đạt,3,3,0,1
51448,2819,4,9,40,202,6,42,7.3,6.5,6.6,6.6,2.0,C,Đạt,2,2,0,1
51449,2819,4,9,40,203,7,37,6.9,7.2,8.6,8.2,3.0,B,Đạt,3,3,0,1
51450,2819,4,9,40,204,7,41,4.1,1.8,3.0,2.9,0.0,F,Không đạt,3,0,3,1
51451,2819,4,9,40,205,7,47,8.0,6.6,7.9,7.6,3.0,B,Đạt,2,2,0,1
51452,2819,4,9,40,206,7,37,3.0,0.4,2.4,2.1,0.0,F,Không đạt,2,0,2,1
51453,2819,4,9,40,207,8,39,8.7,6.2,7.6,7.4,3.0,B,Đạt,3,3,0,1
51454,2819,4,9,40,208,8,48,2.4,1.0,2.4,2.1,0.0,F,Không đạt,3,0,3,1
51455,2819,4,9,40,209,8,47,8.4,6.4,7.8,7.6,3.0,B,Đạt,2,2,0,1
51456,2819,4,9,40,210,8,43,8.9,8.2,6.7,7.2,3.0,B,Đạt,2,2,0,1
51457,2820,4,9,40,188,3,38,8.8,7.8,7.7,7.8,3.0,B,Đạt,3,3,0,1
51458,2820,4,9,40,189,3,42,7.0,5.5,6.7,6.5,2.0,C,Đạt,3,3,0,1
51459,2820,4,9,40,190,3,48,7.2,8.9,6.0,6.7,2.0,C,Đạt,3,3,0,1
51460,2820,4,9,40,4,3,46,8.4,10.0,7.9,8.4,3.0,B,Đạt,2,2,0,1
51461,2820,4,9,40,191,4,38,8.6,7.3,7.9,7.8,3.0,B,Đạt,3,3,0,1
51462,2820,4,9,40,192,4,39,7.9,7.4,9.3,8.8,4.0,A,Đạt,3,3,0,1
51463,2820,4,9,40,193,4,46,9.2,9.4,8.2,8.5,4.0,A,Đạt,3,3,0,1
51464,2820,4,9,40,194,4,48,7.3,7.1,6.9,7.0,3.0,B,Đạt,2,2,0,1
51465,2820,4,9,40,195,5,48,7.8,7.3,7.9,7.7,3.0,B,Đạt,3,3,0,1
51466,2820,4,9,40,196,5,47,6.6,4.9,6.5,6.2,2.0,C,Đạt,3,3,0,1
51467,2820,4,9,40,197,5,41,9.4,6.9,8.5,8.2,3.0,B,Đạt,3,3,0,1
51468,2820,4,9,40,198,5,40,4.4,5.7,3.8,4.2,1.0,D,Đạt,2,2,0,1
51469,2820,4,9,40,199,6,41,9.2,8.9,7.4,7.9,3.0,B,Đạt,3,3,0,1
51470,2820,4,9,40,200,6,46,6.6,5.4,7.4,6.9,2.0,C,Đạt,3,3,0,1
51471,2820,4,9,40,201,6,39,7.8,7.7,6.8,7.1,3.0,B,Đạt,3,3,0,1
51472,2820,4,9,40,202,6,45,9.2,8.4,7.3,7.7,3.0,B,Đạt,2,2,0,1
51473,2820,4,9,40,203,7,37,10.0,9.0,7.3,7.9,3.0,B,Đạt,3,3,0,1
51474,2820,4,9,40,204,7,47,9.9,7.6,6.5,7.1,3.0,B,Đạt,3,3,0,1
51475,2820,4,9,40,205,7,41,9.7,9.9,9.8,9.8,4.0,A,Đạt,2,2,0,1
51476,2820,4,9,40,206,7,46,3.9,5.1,3.3,3.7,0.0,F,Không đạt,2,0,2,1
51477,2820,4,9,40,207,8,44,9.8,10.0,9.6,9.7,4.0,A,Đạt,3,3,0,1
51478,2820,4,9,40,208,8,38,7.4,7.2,6.5,6.8,2.0,C,Đạt,3,3,0,1
51479,2820,4,9,40,209,8,46,7.6,8.0,6.5,6.9,2.0,C,Đạt,2,2,0,1
51480,2820,4,9,40,210,8,39,8.9,7.9,7.2,7.5,3.0,B,Đạt,2,2,0,1
51481,2821,4,9,40,188,3,38,7.3,6.2,7.8,7.4,3.0,B,Đạt,3,3,0,1
51482,2821,4,9,40,189,3,46,8.6,8.4,7.5,7.8,3.0,B,Đạt,3,3,0,1
51483,2821,4,9,40,190,3,45,9.4,8.1,7.1,7.5,3.0,B,Đạt,3,3,0,1
51484,2821,4,9,40,4,3,42,2.4,3.7,1.6,2.1,0.0,F,Không đạt,2,0,2,1
51485,2821,4,9,40,191,4,44,4.2,4.9,1.8,2.9,0.0,F,Không đạt,3,0,3,1
51486,2821,4,9,40,192,4,44,10.0,6.6,6.1,6.6,2.0,C,Đạt,3,3,0,1
51487,2821,4,9,40,193,4,46,6.0,6.2,6.9,6.7,2.0,C,Đạt,3,3,0,1
51488,2821,4,9,40,194,4,47,7.8,8.6,7.9,8.0,3.0,B,Đạt,2,2,0,1
51489,2821,4,9,40,195,5,41,7.7,7.1,6.3,6.6,2.0,C,Đạt,3,3,0,1
51490,2821,4,9,40,196,5,43,7.6,4.3,7.3,6.7,2.0,C,Đạt,3,3,0,1
51491,2821,4,9,40,197,5,40,8.4,7.6,8.1,8.0,3.0,B,Đạt,3,3,0,1
51492,2821,4,9,40,198,5,41,8.4,7.5,7.8,7.8,3.0,B,Đạt,2,2,0,1
51493,2821,4,9,40,199,6,42,3.3,2.9,1.9,2.2,0.0,F,Không đạt,3,0,3,1
51494,2821,4,9,40,200,6,37,4.8,3.0,6.2,5.4,1.0,D,Đạt,3,3,0,1
51495,2821,4,9,40,201,6,40,9.4,6.5,7.0,7.1,3.0,B,Đạt,3,3,0,1
51496,2821,4,9,40,202,6,44,8.3,9.6,8.3,8.6,4.0,A,Đạt,2,2,0,1
51497,2821,4,9,40,203,7,45,7.8,7.2,6.9,7.0,3.0,B,Đạt,3,3,0,1
51498,2821,4,9,40,204,7,42,8.7,7.8,6.8,7.2,3.0,B,Đạt,3,3,0,1
51499,2821,4,9,40,205,7,38,3.5,4.5,2.4,2.9,0.0,F,Không đạt,2,0,2,1
51500,2821,4,9,40,206,7,40,8.2,9.5,6.4,7.2,3.0,B,Đạt,2,2,0,1
51501,2821,4,9,40,207,8,39,2.7,2.2,2.4,2.4,0.0,F,Không đạt,3,0,3,1
51502,2821,4,9,40,208,8,45,8.1,7.9,6.5,7.0,3.0,B,Đạt,3,3,0,1
51503,2821,4,9,40,209,8,41,9.4,6.5,8.7,8.3,3.0,B,Đạt,2,2,0,1
51504,2821,4,9,40,210,8,43,7.9,6.5,7.0,7.0,3.0,B,Đạt,2,2,0,1
51505,2822,4,9,40,188,3,44,8.5,8.3,7.7,7.9,3.0,B,Đạt,3,3,0,1
51506,2822,4,9,40,189,3,48,7.7,6.1,7.1,6.9,2.0,C,Đạt,3,3,0,1
51507,2822,4,9,40,190,3,47,7.3,7.1,7.1,7.2,3.0,B,Đạt,3,3,0,1
51508,2822,4,9,40,4,3,45,9.5,6.9,8.5,8.3,3.0,B,Đạt,2,2,0,1
51509,2822,4,9,40,191,4,48,7.5,10.0,6.4,7.2,3.0,B,Đạt,3,3,0,1
51510,2822,4,9,40,192,4,39,7.9,7.0,6.1,6.4,2.0,C,Đạt,3,3,0,1
51511,2822,4,9,40,193,4,38,4.5,2.6,2.4,2.7,0.0,F,Không đạt,3,0,3,1
51512,2822,4,9,40,194,4,37,5.8,7.3,6.1,6.3,2.0,C,Đạt,2,2,0,1
51513,2822,4,9,40,195,5,40,7.4,6.4,5.8,6.1,2.0,C,Đạt,3,3,0,1
51514,2822,4,9,40,196,5,46,10.0,8.4,9.2,9.1,4.0,A,Đạt,3,3,0,1
51515,2822,4,9,40,197,5,43,8.2,6.4,8.7,8.2,3.0,B,Đạt,3,3,0,1
51516,2822,4,9,40,198,5,43,5.6,5.3,5.9,5.8,2.0,C,Đạt,2,2,0,1
51517,2822,4,9,40,199,6,37,9.7,7.9,8.5,8.5,4.0,A,Đạt,3,3,0,1
51518,2822,4,9,40,200,6,38,7.4,5.7,8.2,7.6,3.0,B,Đạt,3,3,0,1
51519,2822,4,9,40,201,6,40,8.1,8.6,6.4,7.0,3.0,B,Đạt,3,3,0,1
51520,2822,4,9,40,202,6,38,8.8,7.3,8.0,7.9,3.0,B,Đạt,2,2,0,1
51521,2822,4,9,40,203,7,46,8.2,6.8,8.2,7.9,3.0,B,Đạt,3,3,0,1
51522,2822,4,9,40,204,7,48,8.8,8.1,8.7,8.6,4.0,A,Đạt,3,3,0,1
51523,2822,4,9,40,205,7,44,10.0,8.9,10.0,9.8,4.0,A,Đạt,2,2,0,1
51524,2822,4,9,40,206,7,41,9.5,8.2,7.1,7.6,3.0,B,Đạt,2,2,0,1
51525,2822,4,9,40,207,8,43,8.2,10.0,7.6,8.1,3.0,B,Đạt,3,3,0,1
51526,2822,4,9,40,208,8,47,6.5,6.4,4.9,5.3,1.0,D,Đạt,3,3,0,1
51527,2822,4,9,40,209,8,43,8.0,7.0,7.3,7.3,3.0,B,Đạt,2,2,0,1
51528,2822,4,9,40,210,8,45,6.8,6.5,6.3,6.4,2.0,C,Đạt,2,2,0,1
51529,2823,4,9,40,188,3,44,9.7,8.9,8.8,8.9,4.0,A,Đạt,3,3,0,1
51530,2823,4,9,40,189,3,41,8.8,8.8,7.7,8.0,3.0,B,Đạt,3,3,0,1
51531,2823,4,9,40,190,3,44,7.0,9.4,8.2,8.3,3.0,B,Đạt,3,3,0,1
51532,2823,4,9,40,4,3,39,8.1,6.8,7.3,7.3,3.0,B,Đạt,2,2,0,1
51533,2823,4,9,40,191,4,46,8.8,7.8,8.2,8.1,3.0,B,Đạt,3,3,0,1
51534,2823,4,9,40,192,4,41,7.5,7.1,6.6,6.8,2.0,C,Đạt,3,3,0,1
51535,2823,4,9,40,193,4,46,5.7,6.1,6.7,6.5,2.0,C,Đạt,3,3,0,1
51536,2823,4,9,40,194,4,46,7.5,8.8,6.8,7.3,3.0,B,Đạt,2,2,0,1
51537,2823,4,9,40,195,5,42,7.7,8.6,7.2,7.5,3.0,B,Đạt,3,3,0,1
51538,2823,4,9,40,196,5,44,8.9,8.2,7.5,7.8,3.0,B,Đạt,3,3,0,1
51539,2823,4,9,40,197,5,37,5.8,4.7,6.2,5.9,2.0,C,Đạt,3,3,0,1
51540,2823,4,9,40,198,5,43,3.8,2.2,4.0,3.6,0.0,F,Không đạt,2,0,2,1
51541,2823,4,9,40,199,6,47,8.0,7.6,7.1,7.3,3.0,B,Đạt,3,3,0,1
51542,2823,4,9,40,200,6,48,7.7,5.2,6.3,6.2,2.0,C,Đạt,3,3,0,1
51543,2823,4,9,40,201,6,48,5.9,5.3,6.5,6.2,2.0,C,Đạt,3,3,0,1
51544,2823,4,9,40,202,6,40,7.8,7.5,7.9,7.8,3.0,B,Đạt,2,2,0,1
51545,2823,4,9,40,203,7,43,7.7,6.6,7.0,7.0,3.0,B,Đạt,3,3,0,1
51546,2823,4,9,40,204,7,38,9.1,7.5,7.9,8.0,3.0,B,Đạt,3,3,0,1
51547,2823,4,9,40,205,7,40,7.5,9.5,7.5,7.9,3.0,B,Đạt,2,2,0,1
51548,2823,4,9,40,206,7,37,7.3,7.4,5.3,5.9,2.0,C,Đạt,2,2,0,1
51549,2823,4,9,40,207,8,45,7.8,7.4,7.9,7.8,3.0,B,Đạt,3,3,0,1
51550,2823,4,9,40,208,8,47,9.5,8.8,8.9,9.0,4.0,A,Đạt,3,3,0,1
51551,2823,4,9,40,209,8,43,4.5,4.6,2.6,3.2,0.0,F,Không đạt,2,0,2,1
51552,2823,4,9,40,210,8,38,6.1,8.1,6.0,6.4,2.0,C,Đạt,2,2,0,1
51553,2824,4,9,40,188,3,44,7.9,10.0,7.5,8.1,3.0,B,Đạt,3,3,0,1
51554,2824,4,9,40,189,3,46,8.3,8.9,7.2,7.7,3.0,B,Đạt,3,3,0,1
51555,2824,4,9,40,190,3,47,8.3,7.7,6.7,7.1,3.0,B,Đạt,3,3,0,1
51556,2824,4,9,40,4,3,43,10.0,9.5,8.0,8.5,4.0,A,Đạt,2,2,0,1
51557,2824,4,9,40,191,4,39,8.1,8.1,7.0,7.3,3.0,B,Đạt,3,3,0,1
51558,2824,4,9,40,192,4,47,9.6,9.2,8.5,8.7,4.0,A,Đạt,3,3,0,1
51559,2824,4,9,40,193,4,48,7.1,7.7,6.4,6.8,2.0,C,Đạt,3,3,0,1
51560,2824,4,9,40,194,4,40,9.7,6.8,9.1,8.7,4.0,A,Đạt,2,2,0,1
51561,2824,4,9,40,195,5,38,8.1,7.4,7.9,7.8,3.0,B,Đạt,3,3,0,1
51562,2824,4,9,40,196,5,44,9.1,10.0,7.5,8.1,3.0,B,Đạt,3,3,0,1
51563,2824,4,9,40,197,5,39,7.0,5.9,7.1,6.9,2.0,C,Đạt,3,3,0,1
51564,2824,4,9,40,198,5,40,3.5,3.0,3.0,3.1,0.0,F,Không đạt,2,0,2,1
51565,2824,4,9,40,199,6,46,7.9,9.2,8.3,8.4,3.0,B,Đạt,3,3,0,1
51566,2824,4,9,40,200,6,42,5.2,6.4,4.9,5.2,1.0,D,Đạt,3,3,0,1
51567,2824,4,9,40,201,6,40,4.6,3.4,2.6,2.9,0.0,F,Không đạt,3,0,3,1
51568,2824,4,9,40,202,6,47,10.0,10.0,8.0,8.6,4.0,A,Đạt,2,2,0,1
51569,2824,4,9,40,203,7,37,6.8,8.2,6.7,7.0,3.0,B,Đạt,3,3,0,1
51570,2824,4,9,40,204,7,47,3.6,3.0,2.2,2.5,0.0,F,Không đạt,3,0,3,1
51571,2824,4,9,40,205,7,38,5.6,7.8,6.6,6.7,2.0,C,Đạt,2,2,0,1
51572,2824,4,9,40,206,7,40,7.3,8.5,7.4,7.6,3.0,B,Đạt,2,2,0,1
51573,2824,4,9,40,207,8,38,4.5,4.4,3.5,3.8,0.0,F,Không đạt,3,0,3,1
51574,2824,4,9,40,208,8,47,7.1,7.9,7.5,7.5,3.0,B,Đạt,3,3,0,1
51575,2824,4,9,40,209,8,41,9.4,7.0,7.6,7.6,3.0,B,Đạt,2,2,0,1
51576,2824,4,9,40,210,8,37,9.0,8.9,7.7,8.1,3.0,B,Đạt,2,2,0,1
51577,2825,4,9,40,188,3,48,2.8,0.7,3.1,2.6,0.0,F,Không đạt,3,0,3,1
51578,2825,4,9,40,189,3,43,8.6,7.6,7.9,7.9,3.0,B,Đạt,3,3,0,1
51579,2825,4,9,40,190,3,48,2.7,4.2,1.6,2.2,0.0,F,Không đạt,3,0,3,1
51580,2825,4,9,40,4,3,42,8.7,7.8,8.0,8.0,3.0,B,Đạt,2,2,0,1
51581,2825,4,9,40,191,4,39,8.2,6.2,6.4,6.5,2.0,C,Đạt,3,3,0,1
51582,2825,4,9,40,192,4,41,8.7,9.1,9.7,9.5,4.0,A,Đạt,3,3,0,1
51583,2825,4,9,40,193,4,41,9.4,8.5,7.9,8.2,3.0,B,Đạt,3,3,0,1
51584,2825,4,9,40,194,4,42,7.3,8.6,6.7,7.2,3.0,B,Đạt,2,2,0,1
51585,2825,4,9,40,195,5,45,7.3,7.3,7.6,7.5,3.0,B,Đạt,3,3,0,1
