HoSoKey,SinhVienKey,KhoaKey,NganhKey,LopKey,HocKyGanNhatKey,SoHocKyDaHoc,GPATichLuyHienTai,DiemRenLuyenGanNhat,TongTinChiDangKy,TongTinChiDat,TongTinChiNo,TongSoMonRot,SoMonHocLai,SoLanCanhBao,XepLoaiHocTapKey,XepLoaiRenLuyenKey,CanhBaoKey,NhomNguyCo,TrangThaiTotNghiep
2807,130,1,1,2,8,6,2.66,69,11,11,1,2,2,2,3,3,1,Trung bình,Đang học
2808,131,1,1,2,8,6,2.91,73,11,11,0,1,1,1,2,3,1,Thấp,Đang học
2809,2017,3,7,29,8,8,3.07,93,8,8,0,1,1,1,3,1,1,Thấp,Tốt nghiệp
2810,2018,3,7,29,8,8,3.19,94,8,8,0,0,0,0,3,1,1,Thấp,Tốt nghiệp
2811,1706,2,6,25,8,8,2.79,76,8,8,0,1,1,0,3,3,1,Thấp,Tốt nghiệp
2812,1707,2,6,25,8,8,2.48,77,8,8,0,3,3,3,3,3,1,Trung bình,Tốt nghiệp
2813,1708,2,6,25,8,8,2.92,83,8,8,0,0,0,0,3,2,1,Thấp,Tốt nghiệp
2814,1709,2,6,25,8,8,2.8,63,8,8,9,3,3,3,3,4,1,Cao,Chậm tiến độ
2815,1710,2,6,25,8,8,2.47,84,8,8,6,4,4,3,1,2,1,Trung bình,Chậm tiến độ
2816,1711,2,6,25,8,8,2.47,75,8,8,0,3,3,2,2,3,1,Trung bình,Tốt nghiệp
2817,3233,5,10,46,8,4,2.18,74,12,12,3,1,1,1,4,3,1,Trung bình,Đang học
2818,3234,5,10,46,8,4,2.3,76,12,9,6,2,2,2,4,3,2,Cao,Đang học
2819,3235,5,10,46,8,4,2.11,62,12,9,6,2,2,2,5,4,3,Trung bình,Đang học
2820,3236,5,10,46,8,4,2.16,79,12,12,2,2,2,2,4,3,1,Trung bình,Đang học
2821,124,1,1,2,8,6,2.49,92,11,11,0,3,3,3,3,1,1,Trung bình,Đang học
2822,125,1,1,2,8,6,2.07,66,11,8,13,5,5,4,5,3,2,Cao,Cảnh báo học vụ
2823,126,1,1,2,8,6,2.63,81,11,11,0,2,2,2,3,2,1,Thấp,Đang học
2824,127,1,1,2,8,6,2.76,76,11,11,0,1,1,1,3,3,1,Thấp,Đang học
2825,2015,3,7,29,8,8,2.81,81,8,8,0,1,1,1,3,2,1,Thấp,Tốt nghiệp
2826,2016,3,7,29,8,8,2.76,74,8,8,2,2,2,1,2,3,1,Thấp,Tốt nghiệp
2827,1712,2,6,25,8,8,2.75,80,8,8,0,1,1,2,2,2,1,Thấp,Tốt nghiệp
2828,1713,2,6,25,8,8,2.31,66,8,8,2,5,5,4,3,3,1,Trung bình,Tốt nghiệp
2829,1714,2,6,25,8,8,2.25,66,8,2,10,4,4,3,5,3,4,Cao,Chậm tiến độ
2830,1715,2,6,25,8,8,2.76,65,8,8,0,0,0,0,2,3,1,Trung bình,Tốt nghiệp
2831,1716,2,6,25,8,8,2.62,75,8,8,2,2,2,2,2,3,1,Thấp,Tốt nghiệp
2832,1717,2,6,25,8,8,2.8,76,8,8,0,0,0,0,3,3,1,Thấp,Tốt nghiệp
2833,120,1,1,2,8,6,2.83,73,11,11,1,1,1,1,3,3,1,Thấp,Đang học
2834,3237,5,10,46,8,4,2.77,76,12,12,0,0,0,0,3,3,1,Thấp,Đang học
2835,3238,5,10,46,8,4,2.34,69,12,12,1,2,2,2,3,3,1,Trung bình,Bảo lưu
2836,3239,5,10,46,8,4,2.68,76,12,12,1,1,1,1,3,3,1,Thấp,Đang học
2837,3240,5,10,46,8,4,2.66,87,12,12,1,1,1,1,3,2,1,Thấp,Đang học
2838,121,1,1,2,8,6,2.91,70,11,8,3,1,1,1,5,3,2,Trung bình,Cảnh báo học vụ
2839,122,1,1,2,8,6,2.04,71,11,11,10,4,4,4,4,3,1,Cao,Cảnh báo học vụ
2840,123,1,1,2,8,6,2.87,69,11,11,0,2,2,2,3,3,1,Trung bình,Đang học
2841,2013,3,7,29,8,8,3.06,82,8,8,0,2,2,1,1,2,1,Thấp,Tốt nghiệp
2842,2014,3,7,29,8,8,3.31,83,8,8,0,0,0,0,3,2,1,Thấp,Tốt nghiệp
2843,1718,2,6,25,8,8,2.74,66,8,8,0,2,2,2,3,3,1,Trung bình,Tốt nghiệp
2844,1719,2,6,25,8,8,2.84,92,8,8,1,2,2,1,3,1,1,Thấp,Tốt nghiệp
2845,1720,2,6,25,8,8,2.3,72,8,8,1,5,5,4,3,3,1,Trung bình,Tốt nghiệp
2846,1721,2,6,25,8,8,2.06,67,8,2,10,6,6,6,5,3,4,Cao,Chậm tiến độ
2847,1722,2,6,25,8,8,2.51,65,8,8,0,3,3,3,2,3,1,Trung bình,Tốt nghiệp
2848,1723,2,6,25,8,8,2.83,81,8,8,0,2,2,2,1,2,1,Thấp,Tốt nghiệp
2849,3241,5,10,46,8,4,2.3,66,12,9,3,2,2,3,4,3,2,Cao,Đang học
2850,3242,5,10,46,8,4,1.91,75,12,6,12,5,5,3,5,3,4,Cao,Đang học
2851,3243,5,10,46,8,4,2.07,61,12,9,3,3,3,2,5,4,3,Trung bình,Đang học
2852,3244,5,10,46,8,4,2.61,74,12,12,0,0,0,0,4,3,1,Thấp,Đang học
2853,116,1,1,2,8,6,2.86,80,11,11,0,0,0,0,3,2,1,Thấp,Đang học
2854,117,1,1,2,8,6,3.03,78,11,9,2,2,2,1,4,3,1,Thấp,Đang học
2855,118,1,1,2,8,6,2.81,79,11,11,0,0,0,0,2,3,1,Thấp,Đang học
2856,119,1,1,2,8,6,2.53,54,11,6,5,2,2,1,5,4,4,Trung bình,Đang học
2857,2011,3,7,29,8,8,3.23,83,8,8,0,0,0,0,3,2,1,Thấp,Tốt nghiệp
2858,2012,3,7,29,8,8,3.2,94,8,8,0,0,0,0,1,1,1,Thấp,Tốt nghiệp
2859,1724,2,6,25,8,8,2.85,70,8,8,0,1,1,1,3,3,1,Thấp,Tốt nghiệp
2860,1725,2,6,25,8,8,2.76,71,8,8,0,2,2,2,2,3,1,Thấp,Tốt nghiệp
2861,1726,2,6,25,8,8,2.67,68,8,8,0,2,2,2,3,3,1,Trung bình,Tốt nghiệp
2862,1727,2,6,25,8,8,3.01,63,8,8,0,0,0,0,4,4,1,Trung bình,Chậm tiến độ
2863,1728,2,6,25,8,8,2.85,75,8,8,0,1,1,1,3,3,1,Thấp,Tốt nghiệp
2864,1729,2,6,25,8,8,2.61,79,8,8,0,1,1,1,2,3,1,Thấp,Tốt nghiệp
2865,112,1,1,2,8,6,2.66,75,11,11,0,2,2,2,3,3,1,Thấp,Đang học
2866,3245,5,10,46,8,4,2.8,72,12,9,3,1,1,1,3,3,2,Trung bình,Đang học
2867,3246,5,10,46,8,4,2.7,67,12,9,3,1,1,1,4,3,2,Trung bình,Đang học
2868,3247,5,10,46,8,4,2.73,68,12,9,3,1,1,1,4,3,2,Trung bình,Đang học
2869,3248,5,10,46,8,4,2.61,67,12,12,0,0,0,0,3,3,1,Trung bình,Đang học
2870,113,1,1,2,8,6,2.86,76,11,8,3,2,2,1,4,3,2,Trung bình,Đang học
2871,114,1,1,2,8,6,1.99,71,11,8,7,5,5,4,4,3,2,Cao,Cảnh báo học vụ
2872,115,1,1,2,8,6,2.83,75,11,11,6,2,2,1,3,3,1,Trung bình,Đang học
2873,2009,3,7,29,8,8,2.71,86,8,8,0,3,3,2,3,2,1,Thấp,Tốt nghiệp
2874,2010,3,7,29,8,8,3.27,79,8,8,0,0,0,0,3,3,1,Thấp,Tốt nghiệp
2875,1730,2,6,25,8,8,2.72,73,8,8,0,1,1,1,1,3,1,Thấp,Tốt nghiệp
2876,1731,2,6,25,8,8,2.97,71,8,8,0,1,1,0,3,3,1,Thấp,Tốt nghiệp
2877,1732,2,6,25,8,8,2.74,80,8,8,0,1,1,0,4,2,1,Thấp,Tốt nghiệp
2878,1733,2,6,25,8,8,2.63,80,8,8,6,2,2,1,3,2,1,Trung bình,Chậm tiến độ
2879,1734,2,6,25,8,8,2.82,72,8,8,0,1,1,0,3,3,1,Thấp,Tốt nghiệp
2880,1735,2,6,25,8,8,2.31,76,8,8,6,5,5,2,3,3,1,Trung bình,Tốt nghiệp
2881,3249,5,10,46,8,4,2.39,64,12,9,3,1,1,1,5,4,3,Trung bình,Đang học
2882,3250,5,10,46,8,4,2.89,73,12,12,0,0,0,0,3,3,1,Thấp,Đang học
2883,3251,5,10,46,8,4,2.45,78,12,12,3,1,1,1,3,3,1,Trung bình,Đang học
2884,3252,5,10,46,8,4,2.36,67,12,12,0,0,0,1,3,3,1,Trung bình,Đang học
2885,108,1,1,2,8,6,1.93,66,11,8,18,6,6,4,4,3,2,Cao,Cảnh báo học vụ
2886,109,1,1,2,8,6,1.9,59,11,5,21,7,7,5,5,4,4,Cao,Bảo lưu
2887,110,1,1,2,8,6,3.1,66,11,8,3,1,1,1,4,3,2,Trung bình,Đang học
2888,111,1,1,2,8,6,2.59,84,11,11,1,2,2,2,2,2,1,Thấp,Đang học
2889,2007,3,7,29,8,8,3.05,96,8,8,0,0,0,0,1,1,1,Thấp,Tốt nghiệp
2890,2008,3,7,29,8,8,2.86,79,8,8,0,2,2,1,3,3,1,Thấp,Tốt nghiệp
2891,1736,2,6,25,8,8,2.72,78,8,8,4,2,2,2,2,3,1,Trung bình,Chậm tiến độ
2892,1737,2,6,25,8,8,2.83,76,8,8,0,1,1,1,2,3,1,Thấp,Tốt nghiệp
2893,1738,2,6,25,8,8,2.67,78,8,8,0,2,2,1,1,3,1,Thấp,Tốt nghiệp
2894,1739,2,6,25,8,8,2.97,81,8,8,0,3,3,3,2,2,1,Thấp,Tốt nghiệp
2895,1740,2,6,25,8,8,2.85,78,8,8,0,2,2,2,2,3,1,Thấp,Tốt nghiệp
2896,1741,2,6,25,8,8,2.49,89,8,8,1,1,1,1,3,2,1,Trung bình,Chậm tiến độ
2897,104,1,1,2,8,6,2.7,85,11,11,0,1,1,1,3,2,1,Thấp,Đang học
2898,3253,5,10,46,8,4,2.27,80,12,12,3,2,2,2,3,2,1,Trung bình,Đang học
2899,3254,5,10,46,8,4,2.64,76,12,12,0,0,0,0,3,3,1,Thấp,Đang học
2900,3255,5,10,46,8,4,3.0,73,12,12,0,0,0,0,3,3,1,Thấp,Đang học
2901,3256,5,10,46,8,4,2.7,84,12,12,2,2,2,2,2,2,1,Thấp,Đang học
2902,105,1,1,2,8,6,2.61,66,11,11,2,2,2,1,4,3,1,Trung bình,Đang học
2903,106,1,1,2,8,6,2.53,65,11,8,3,3,3,3,4,3,2,Trung bình,Đang học
2904,107,1,1,2,8,6,2.57,73,11,11,0,2,2,2,4,3,1,Thấp,Đang học
2905,2005,3,7,29,8,8,3.07,88,8,8,0,1,1,1,2,2,1,Thấp,Tốt nghiệp
2906,2006,3,7,29,8,8,2.75,77,8,8,0,1,1,2,3,3,1,Thấp,Tốt nghiệp
2907,1742,2,6,25,8,8,2.79,80,8,8,1,2,2,2,3,2,1,Thấp,Tốt nghiệp
2908,1743,2,6,25,8,8,3.21,78,8,8,0,0,0,0,1,3,1,Thấp,Tốt nghiệp
2909,1744,2,6,25,8,8,2.71,53,8,8,0,1,1,1,3,4,1,Trung bình,Tốt nghiệp
2910,1745,2,6,25,8,8,2.25,78,8,6,11,6,6,3,4,3,1,Cao,Thôi học
2911,1746,2,6,25,8,8,2.75,58,8,8,0,1,1,0,3,4,1,Trung bình,Tốt nghiệp
2912,1747,2,6,25,8,8,3.01,72,8,8,0,0,0,0,3,3,1,Thấp,Tốt nghiệp
2913,3257,5,10,46,8,4,1.98,72,12,12,3,2,2,4,4,3,2,Cao,Đang học
2914,3258,5,10,46,8,4,2.39,83,12,9,3,2,2,2,4,2,2,Cao,Đang học
2915,3259,5,10,46,8,4,2.55,82,12,9,3,1,1,1,4,2,2,Trung bình,Đang học
2916,3260,5,10,46,8,4,2.73,62,12,9,3,1,1,1,4,4,2,Trung bình,Đang học
2917,100,1,1,2,8,6,2.94,77,11,8,3,1,1,1,4,3,2,Trung bình,Đang học
2918,101,1,1,2,8,6,2.67,76,11,11,1,1,1,1,3,3,1,Thấp,Đang học
2919,102,1,1,2,8,6,2.89,86,11,11,0,0,0,0,3,2,1,Thấp,Đang học
2920,103,1,1,2,8,6,2.34,69,11,8,9,4,4,2,4,3,2,Cao,Đang học
2921,2003,3,7,29,8,8,3.2,89,8,8,0,0,0,0,3,2,1,Thấp,Tốt nghiệp
2922,2004,3,7,29,8,8,3.17,91,8,8,0,0,0,0,1,1,1,Thấp,Tốt nghiệp
2923,1748,2,6,25,8,8,3.06,78,8,8,0,0,0,0,3,3,1,Thấp,Tốt nghiệp
2924,1749,2,6,25,8,8,2.72,76,8,8,0,1,1,1,3,3,1,Thấp,Tốt nghiệp
2925,1750,2,6,25,8,8,3.05,78,8,8,0,0,0,0,3,3,1,Thấp,Tốt nghiệp
2926,1751,2,6,25,8,8,2.84,68,8,8,0,0,0,0,3,3,1,Trung bình,Tốt nghiệp
2927,1752,2,6,25,8,8,3.08,80,8,8,0,0,0,0,1,2,1,Thấp,Tốt nghiệp
2928,1753,2,6,25,8,8,3.01,78,8,8,0,0,0,0,3,3,1,Thấp,Tốt nghiệp
2929,96,1,1,2,8,6,2.24,81,11,6,8,5,5,3,5,2,3,Cao,Cảnh báo học vụ
2930,3261,5,10,46,8,4,2.41,62,12,9,3,2,2,1,4,4,2,Trung bình,Đang học
2931,3262,5,10,46,8,4,2.45,75,12,12,0,1,1,1,4,3,1,Trung bình,Đang học
2932,3263,5,10,46,8,4,2.27,74,12,9,3,2,2,2,4,3,2,Trung bình,Cảnh báo học vụ
2933,3264,5,10,46,8,4,2.2,54,12,12,0,1,1,2,4,4,1,Trung bình,Đang học
2934,97,1,1,2,8,6,2.74,78,11,11,0,2,2,2,3,3,1,Thấp,Đang học
2935,98,1,1,2,8,6,3.2,76,11,11,0,0,0,0,3,3,1,Thấp,Bảo lưu
2936,99,1,1,2,8,6,2.96,80,11,11,0,0,0,0,3,2,1,Thấp,Đang học
2937,2001,3,7,29,8,8,2.82,83,8,8,1,1,1,1,2,2,1,Thấp,Tốt nghiệp
2938,2002,3,7,29,8,8,3.07,78,8,8,0,0,0,0,3,3,1,Thấp,Tốt nghiệp
2939,1754,2,6,25,8,8,3.0,77,8,8,0,2,2,1,2,3,1,Thấp,Tốt nghiệp
2940,1755,2,6,25,8,8,2.94,81,8,8,0,1,1,1,2,2,1,Thấp,Chậm tiến độ
2941,1756,2,6,25,8,8,2.98,71,8,8,0,0,0,0,1,3,1,Thấp,Tốt nghiệp
2942,1757,2,6,25,8,8,2.78,74,8,8,0,2,2,1,1,3,1,Thấp,Tốt nghiệp
2943,1758,2,6,25,8,8,3.01,80,8,8,0,0,0,0,1,2,1,Thấp,Chậm tiến độ
2944,1759,2,6,25,8,8,2.8,69,8,8,0,2,2,2,2,3,1,Trung bình,Tốt nghiệp
2945,3265,5,10,46,8,4,2.07,82,12,9,6,3,3,2,5,2,3,Cao,Đang học
2946,3266,5,10,46,8,4,2.32,85,12,9,5,3,3,2,4,2,2,Cao,Cảnh báo học vụ
2947,3267,5,10,46,8,4,2.52,72,12,9,6,2,2,2,4,3,2,Trung bình,Cảnh báo học vụ
2948,3268,5,10,46,8,4,2.59,67,12,12,0,1,1,1,4,3,1,Trung bình,Đang học
2949,92,1,1,2,8,6,2.77,90,11,11,0,1,1,1,3,1,1,Thấp,Đang học
2950,93,1,1,2,8,6,2.94,85,11,11,3,1,1,1,2,2,1,Trung bình,Đang học
2951,94,1,1,2,8,6,2.43,76,11,11,0,1,1,1,3,3,1,Trung bình,Đang học
2952,95,1,1,2,8,6,2.09,82,11,11,10,6,6,5,3,2,1,Cao,Bảo lưu
2953,1999,3,7,29,8,8,3.0,77,8,8,0,0,0,0,2,3,1,Thấp,Chậm tiến độ
2954,2000,3,7,29,8,8,2.61,81,8,8,0,4,4,1,3,2,1,Thấp,Tốt nghiệp
2955,1760,2,6,25,8,8,2.72,80,8,8,0,4,4,2,3,2,1,Thấp,Tốt nghiệp
2956,1761,2,6,25,8,8,2.57,73,8,8,0,3,3,3,1,3,1,Thấp,Tốt nghiệp
2957,1762,2,6,25,8,8,2.76,71,8,8,0,0,0,0,3,3,1,Thấp,Tốt nghiệp
2958,1763,2,6,25,8,8,2.6,80,8,8,0,4,4,4,3,2,1,Thấp,Tốt nghiệp
2959,1764,2,6,25,8,8,2.8,82,8,8,0,2,2,2,1,2,1,Thấp,Tốt nghiệp
2960,1765,2,6,25,8,8,3.03,87,8,8,0,0,0,0,2,2,1,Thấp,Tốt nghiệp
2961,88,1,1,2,8,6,2.44,76,11,11,9,3,3,3,3,3,1,Cao,Đang học
2962,3269,5,10,46,8,4,2.57,73,12,9,3,1,1,1,5,3,3,Trung bình,Đang học
2963,3270,5,10,46,8,4,2.39,78,12,12,0,1,1,1,3,3,1,Trung bình,Đang học
2964,3271,5,10,46,8,4,2.57,67,12,9,3,1,1,1,4,3,2,Trung bình,Đang học
2965,3272,5,10,46,8,4,2.27,78,12,12,6,2,2,2,4,3,1,Trung bình,Cảnh báo học vụ
2966,89,1,1,2,8,6,3.07,73,11,11,0,0,0,0,4,3,1,Thấp,Đang học
2967,90,1,1,2,8,6,1.9,68,11,5,12,5,5,4,5,3,4,Cao,Cảnh báo học vụ
2968,91,1,1,2,8,6,2.63,73,11,11,0,1,1,1,3,3,1,Thấp,Đang học
2969,1997,3,7,29,8,8,3.37,88,8,8,0,0,0,0,1,2,1,Thấp,Tốt nghiệp
2970,1998,3,7,29,8,8,2.65,81,8,8,1,3,3,1,3,2,1,Thấp,Tốt nghiệp
2971,1766,2,6,25,8,8,2.61,65,8,8,6,3,3,3,1,3,1,Trung bình,Tốt nghiệp
2972,1767,2,6,26,8,6,2.76,74,11,11,0,1,1,0,4,3,1,Thấp,Đang học
2973,1768,2,6,26,8,6,2.07,80,11,11,0,2,2,2,4,2,1,Trung bình,Bảo lưu
2974,1769,2,6,26,8,6,2.18,63,11,11,10,4,4,2,3,4,1,Cao,Cảnh báo học vụ
2975,1770,2,6,26,8,6,2.72,64,11,11,0,0,0,0,4,4,1,Trung bình,Đang học
2976,1771,2,6,26,8,6,2.34,79,11,11,3,3,3,2,4,3,1,Trung bình,Đang học
2977,3273,5,10,46,8,4,2.11,70,12,6,6,2,2,2,5,3,4,Cao,Đang học
2978,3274,5,10,46,8,4,2.77,72,12,9,3,1,1,1,4,3,2,Trung bình,Đang học
2979,3275,5,10,46,8,4,2.66,64,12,9,3,1,1,1,4,4,2,Trung bình,Đang học
2980,3276,5,10,46,8,4,2.41,70,12,12,5,3,3,2,3,3,1,Trung bình,Đang học
2981,84,1,1,2,8,6,2.47,80,11,11,0,3,3,3,4,2,1,Trung bình,Đang học
2982,85,1,1,2,8,6,2.64,95,11,11,0,1,1,1,3,1,1,Thấp,Đang học
2983,86,1,1,2,8,6,2.73,72,11,11,0,0,0,0,3,3,1,Thấp,Đang học
2984,87,1,1,2,8,6,2.7,75,11,11,0,2,2,2,2,3,1,Thấp,Đang học
2985,1772,2,6,26,8,6,2.55,67,11,8,3,3,3,2,5,3,2,Trung bình,Đang học
2986,1995,3,7,29,8,8,3.2,91,8,8,0,0,0,0,1,1,1,Thấp,Tốt nghiệp
2987,1996,3,7,29,8,8,3.18,78,8,8,0,0,0,0,1,3,1,Thấp,Tốt nghiệp
2988,1773,2,6,26,8,6,2.21,81,11,11,0,1,1,2,4,2,1,Trung bình,Đang học
2989,1774,2,6,26,8,6,2.72,81,11,11,1,1,1,1,4,2,1,Thấp,Đang học
2990,1775,2,6,26,8,6,2.81,79,11,11,0,1,1,1,3,3,1,Thấp,Cảnh báo học vụ
2991,1776,2,6,26,8,6,2.0,74,11,9,13,5,5,5,5,3,3,Cao,Cảnh báo học vụ
2992,1777,2,6,26,8,6,1.91,91,11,11,18,6,6,6,3,1,2,Cao,Cảnh báo học vụ
2993,80,1,1,2,8,6,2.54,89,11,11,3,3,3,3,3,2,1,Trung bình,Đang học
2994,3277,5,10,46,8,4,2.73,77,12,12,0,0,0,0,3,3,1,Thấp,Đang học
2995,3278,5,10,46,8,4,2.48,76,12,12,0,0,0,0,4,3,1,Trung bình,Đang học
2996,3279,5,10,46,8,4,1.93,67,12,12,6,2,2,2,4,3,2,Cao,Đang học
2997,3280,5,10,46,8,4,2.2,71,12,12,7,3,3,1,3,3,1,Cao,Đang học
2998,81,1,1,2,8,6,2.8,72,11,8,3,2,2,2,4,3,2,Trung bình,Bảo lưu
2999,82,1,1,2,8,6,2.9,71,11,8,3,1,1,1,3,3,2,Trung bình,Bảo lưu
3000,83,1,1,2,8,6,2.23,80,11,8,7,5,5,4,4,2,2,Cao,Đang học
3001,1778,2,6,26,8,6,2.58,83,11,9,2,2,2,1,4,2,1,Thấp,Đang học
3002,1993,3,7,29,8,8,2.26,74,8,8,3,6,6,3,3,3,1,Trung bình,Tốt nghiệp
3003,1994,3,7,29,8,8,3.36,79,8,8,0,0,0,0,1,3,1,Thấp,Tốt nghiệp
3004,1779,2,6,26,8,6,2.39,75,11,11,3,3,3,3,3,3,1,Trung bình,Đang học
3005,1780,2,6,26,8,6,2.63,75,11,8,3,1,1,1,4,3,2,Trung bình,Đang học
3006,1781,2,6,26,8,6,2.45,64,11,6,7,4,4,2,5,4,3,Cao,Đang học
3007,1782,2,6,26,8,6,2.67,77,11,11,0,0,0,0,3,3,1,Thấp,Đang học
3008,1783,2,6,26,8,6,2.66,66,11,11,0,0,0,0,2,3,1,Trung bình,Đang học
3009,3281,5,10,46,8,4,2.41,94,12,12,1,1,1,1,3,1,1,Trung bình,Đang học
3010,3282,5,10,46,8,4,3.07,77,12,12,0,0,0,0,2,3,1,Thấp,Đang học
3011,3283,5,10,46,8,4,2.68,74,12,9,3,1,1,1,3,3,2,Trung bình,Đang học
3012,3284,5,10,46,8,4,2.27,81,12,12,0,0,0,1,4,2,1,Trung bình,Đang học
3013,76,1,1,2,8,6,2.53,84,11,11,2,2,2,1,3,2,1,Thấp,Đang học
3014,77,1,1,2,8,6,2.74,92,11,9,2,2,2,1,4,1,1,Thấp,Đang học
3015,78,1,1,2,8,6,2.23,69,11,8,5,5,5,4,5,3,4,Trung bình,Đang học
3016,79,1,1,2,8,6,2.89,68,11,11,0,0,0,0,3,3,1,Trung bình,Đang học
3017,1986,2,6,28,8,2,2.35,77,12,9,3,1,1,1,5,3,3,Trung bình,Đang học
3018,1987,2,6,28,8,2,1.61,59,12,3,9,3,3,1,5,4,4,Cao,Đang học
3019,1988,2,6,28,8,2,3.22,85,12,12,0,0,0,0,2,2,1,Thấp,Cảnh báo học vụ
3020,1989,2,6,28,8,2,3.09,90,12,12,0,0,0,0,2,1,1,Thấp,Đang học
3021,1990,2,6,28,8,2,3.0,88,12,12,0,0,0,0,3,2,1,Thấp,Cảnh báo học vụ
3022,1991,2,6,28,8,2,3.13,79,12,12,0,0,0,0,2,3,1,Thấp,Đang học
3023,1992,2,6,28,8,2,2.26,75,12,9,3,1,1,1,4,3,2,Trung bình,Đang học
3024,1784,2,6,26,8,6,2.48,91,11,11,0,1,1,2,3,1,1,Trung bình,Đang học
3025,72,1,1,2,8,6,2.7,68,11,9,2,3,3,2,4,3,1,Trung bình,Đang học
3026,3285,5,10,47,8,4,1.8,72,12,9,11,5,5,4,4,3,2,Cao,Cảnh báo học vụ
3027,3286,5,10,47,8,4,2.3,68,12,12,0,0,0,1,5,3,3,Trung bình,Đang học
3028,3287,5,10,47,8,4,2.86,75,12,12,0,0,0,0,3,3,1,Thấp,Đang học
3029,3288,5,10,47,8,4,2.75,77,12,12,1,1,1,1,3,3,1,Thấp,Đang học
3030,73,1,1,2,8,6,2.71,74,11,11,1,3,3,2,3,3,1,Thấp,Đang học
3031,74,1,1,2,8,6,2.44,78,11,11,9,4,4,3,3,3,1,Cao,Đang học
3032,75,1,1,2,8,6,2.99,78,11,11,0,0,0,0,3,3,1,Thấp,Đang học
3033,1785,2,6,26,8,6,2.48,71,11,11,1,1,1,1,3,3,1,Trung bình,Đang học
3034,1786,2,6,26,8,6,2.66,60,11,11,0,1,1,1,2,4,1,Trung bình,Cảnh báo học vụ
3035,1978,2,6,28,8,2,2.78,82,12,12,0,0,0,0,3,2,1,Thấp,Đang học
3036,1979,2,6,28,8,2,2.74,87,12,12,0,0,0,0,3,2,1,Thấp,Cảnh báo học vụ
3037,1980,2,6,28,8,2,2.3,77,12,9,3,1,1,1,4,3,2,Trung bình,Đang học
3038,1981,2,6,28,8,2,2.87,62,12,12,0,0,0,0,3,4,1,Trung bình,Đang học
3039,1982,2,6,28,8,2,3.13,84,12,12,0,0,0,0,2,2,1,Thấp,Đang học
3040,1983,2,6,28,8,2,2.48,69,12,12,0,0,0,0,4,3,1,Trung bình,Đang học
3041,3289,5,10,47,8,4,3.3,79,12,12,0,0,0,0,2,3,1,Thấp,Đang học
3042,3290,5,10,47,8,4,2.73,75,12,9,3,1,1,1,4,3,2,Trung bình,Đang học
3043,3291,5,10,47,8,4,2.39,51,12,3,9,3,3,1,5,4,4,Cao,Cảnh báo học vụ
3044,3292,5,10,47,8,4,2.68,75,12,9,3,1,1,1,4,3,2,Trung bình,Đang học
3045,68,1,1,2,8,6,2.84,69,11,5,6,2,2,1,5,3,3,Trung bình,Đang học
3046,69,1,1,2,8,6,2.74,70,11,11,0,0,0,0,3,3,1,Thấp,Đang học
3047,70,1,1,2,8,6,3.11,77,11,11,0,0,0,0,3,3,1,Thấp,Đang học
3048,71,1,1,2,8,6,2.9,69,11,11,0,1,1,1,2,3,1,Trung bình,Đang học
3049,1984,2,6,28,8,2,2.13,72,12,9,3,1,1,1,4,3,2,Trung bình,Đang học
3050,1985,2,6,28,8,2,2.74,70,12,12,0,0,0,0,3,3,1,Thấp,Đang học
3051,1970,2,6,28,8,2,1.7,69,12,6,11,4,4,2,5,3,3,Cao,Cảnh báo học vụ
3052,1971,2,6,28,8,2,2.87,78,12,12,0,0,0,0,3,3,1,Thấp,Đang học
3053,1972,2,6,28,8,2,2.52,89,12,12,1,1,1,1,2,2,1,Thấp,Đang học
3054,1973,2,6,28,8,2,2.83,83,12,12,0,0,0,0,3,2,1,Thấp,Cảnh báo học vụ
3055,1974,2,6,28,8,2,3.22,69,12,12,0,0,0,0,3,3,1,Trung bình,Đang học
3056,1975,2,6,28,8,2,2.74,69,12,9,3,1,1,1,4,3,2,Trung bình,Đang học
3057,64,1,1,1,8,8,2.8,79,8,8,4,4,4,4,3,3,1,Trung bình,Chậm tiến độ
3058,3293,5,10,47,8,4,2.52,67,12,9,6,3,3,3,4,3,2,Cao,Đang học
3059,3294,5,10,47,8,4,2.82,73,12,12,3,1,1,1,3,3,1,Trung bình,Đang học
3060,3295,5,10,47,8,4,2.34,83,12,12,1,2,2,2,3,2,1,Trung bình,Đang học
3061,3296,5,10,47,8,4,2.93,69,12,12,0,1,1,1,3,3,1,Trung bình,Đang học
3062,65,1,1,1,8,8,3.2,83,8,8,0,0,0,0,1,2,1,Thấp,Tốt nghiệp
3063,66,1,1,1,8,8,3.04,69,8,8,0,1,1,1,2,3,1,Trung bình,Tốt nghiệp
3064,67,1,1,2,8,6,2.79,64,11,11,0,2,2,2,3,4,1,Trung bình,Cảnh báo học vụ
3065,1976,2,6,28,8,2,2.7,68,12,9,3,1,1,1,4,3,2,Trung bình,Bảo lưu
3066,1977,2,6,28,8,2,2.65,81,12,9,3,1,1,1,3,2,2,Trung bình,Bảo lưu
3067,1962,2,6,28,8,2,3.0,73,12,12,0,0,0,0,3,3,1,Thấp,Đang học
3068,1963,2,6,28,8,2,2.61,88,12,12,0,0,0,0,3,2,1,Thấp,Đang học
3069,1964,2,6,28,8,2,2.39,87,12,12,0,0,0,0,4,2,1,Trung bình,Đang học
